region,winery_name,latitude,longitude,url
"Paracin, Serbia",Vinarija Vinis,44.10777,21.29192,http://vinarijavinis.com/
"Jagodina, Serbia",ТемеT,43.95886,21.16031,https://www.temet.rs/
"Jagodina, Serbia",Winery Piano,43.9874,21.23823,http://www.vinarijapiano.com/
"Jagodina, Serbia","Vinarija ""CILIĆ gazdinstvo""",43.95897,21.16383,http://enocentrik.rs/
"Jagodina, Serbia",Winery,43.98135,21.18808,
"Teliani, Georgia",Corporation Georgian Wine,41.89897,45.59483,
"Vazisubani, Georgia",თამარის მარანი / TAMARI wine cellar,41.82845,45.66939,
"Vazisubani, Georgia",Vardiashvili Family Wine,41.82758,45.69195,https://www.facebook.com/VWVARDIASHVILI/?eid=ARDybGWPbL3Jq5BRRyIrxZWI_ky3cLAxrc62GxBHtJOtGSk5mZUTjNv1-Qoge7cf7UIOMz3RAAitCAF4
"Vazisubani, Georgia",Casreli Winery,41.84255,45.66318,https://www.facebook.com/Casreli/
"Plovdiv, Bulgaria",Винарна Галерията / Pavlova Art and Wine,42.1479,24.74926,https://www.facebook.com/profile.php?id=100063449268697
"Plovdiv, Bulgaria",Brestovitsa Wine Cellar,42.14614,24.72684,http://www.brestovitsawinery.eu/index.php?option=com_contact&view=contact&id=2&Itemid=30&lang=bg
"Plovdiv, Bulgaria",Berenice winery & lounge,42.14737,24.74025,http://www.berenice.bg/
"Plovdiv, Bulgaria",Bendida,42.14848,24.75404,http://bendida-bg.com/kontakti/
"Plovdiv, Bulgaria",Ред чърч естейт ЕООД,42.06146,24.55934,http://redchurch.wine/
"Plovdiv, Bulgaria",VINO WINE,42.08083,24.56684,
"Plovdiv, Bulgaria",Winery Puldin AD / Wine Cellar Pulden PLC,42.08808,24.54962,http://www.pulden.com/
"Šobes, Czechia",Šobes,48.8153,15.97603,http://www.znovin.cz/vinice-sobes-v-np-podyji
"Lavaux, Switzerland",Domaine Blaise Duboux - Art du vin,46.49115,6.74748,http://www.blaiseduboux.ch/
"Lavaux, Switzerland",La Maison Massy,46.49269,6.74469,https://www.massy-vins.ch/
"Lavaux, Switzerland",Les Frères Dubois SA,46.48787,6.72851,http://www.lfd.ch/
"Lavaux, Switzerland",Domaine Croix Duplex,46.49618,6.7222,http://www.croix-duplex.ch/
"Lavaux, Switzerland",Lavaux Vinorama,46.475,6.77749,https://www.lavaux-vinorama.ch/
"Lavaux, Switzerland",Clos De La Republique,46.49181,6.74628,https://closdelarepublique.ch/
"Lavaux, Switzerland",Domaine du Daley,46.50196,6.70357,http://www.daley.ch/
"Lavaux, Switzerland",Terres de Lavaux,46.50305,6.68855,http://www.terresdelavaux.ch/
"Lavaux, Switzerland",Domaine de la Crausaz,46.49399,6.71427,https://www.lacrausaz.ch/
"Lavaux, Switzerland",Domaine Bovy,46.48022,6.78,http://www.domainebovy.ch/fr/
"Lavaux, Switzerland",Domaine des Faverges,46.47591,6.79414,http://www.vignoblesdeletat.ch/
"Lavaux, Switzerland",Domaine Blondel,46.49241,6.73363,http://domaine-blondel.ch/
"Lavaux, Switzerland",Caveau de la Pierraz | Jean-Paul Forestier Vigneron,46.47641,6.82658,https://vins-forestier.ch/?utm_source=gmb&utm_medium=url
"Lavaux, Switzerland",Domaine Mermetus,46.50282,6.71068,http://www.mermetus.ch/
"Lavaux, Switzerland",Domaine Potterat,46.4886,6.72964,https://www.vins-potterat.ch/
"Lavaux, Switzerland",Domaine Piccard,46.50199,6.70691,http://www.domainepiccard.ch/
"Lavaux, Switzerland",Domaine Bovy Petite Terrasse,46.4782,6.78828,https://domainebovy.ch/oenotourisme/la-capite/
"Lavaux, Switzerland",Cave Castle Glérolles,46.47425,6.78693,http://www.glerolles.ch/
"Lavaux, Switzerland",Domaine Wannaz,46.49477,6.72902,http://www.wannaz.ch/
"Lavaux, Switzerland",Domaine Louis BOVARD,46.4883,6.73198,http://www.domainebovard.com/
"Lavaux, Switzerland",Dubois Fils SA,46.4914,6.74775,https://www.dubois.ch/
"Lavaux, Switzerland",Jean-François et Benjamin Chevalley Domaine de la Chenalettaz,46.48711,6.7515,http://www.vins-chevalley.ch/
"Lavaux, Switzerland",Domaine Chaudet,46.47427,6.78143,https://vins-chaudet.ch/
"Lavaux, Switzerland",Domaine de Bory,46.50565,6.70213,http://www.vins-rouge.ch/
"Lavaux, Switzerland",Clos des Moines,46.48183,6.76043,https://www.vinsdelausanne.ch/
"Lavaux, Switzerland",Château de Montagny,46.50019,6.70298,http://www.swisscastles.ch/Vaud/chateau/montagnylutry.html
"Lavaux, Switzerland",Domaine Jean Duboux,46.49344,6.73514,http://www.domaine-duboux.ch/
"Lavaux, Switzerland",Cave de la Cornalle Phillippe Rouge,46.49447,6.75228,http://www.rouge-vins.ch/
"Lavaux, Switzerland",Robert et Vincent Chevalley,46.47582,6.778,http://www.famille-chevalley.ch/index.php/contact
"Lavaux, Switzerland",Pierre-Luc Leyvraz,46.48071,6.7767,http://www.leyvraz-vins.ch/pages/kontakt.html
"Lavaux, Switzerland",Dizerens J. & M. SA,46.5067,6.68813,http://www.dizerensvins.ch/
"Lavaux, Switzerland",FONJALLAZ Louis,46.49247,6.74447,http://www.fonjallaz.ch/
"Lavaux, Switzerland",Longet-Voruz Cave de Moratel,46.48993,6.73698,http://www.cavedemoratel.ch/
"Lavaux, Switzerland",Lambelet & Fils,46.49074,6.74838,https://www.lambelet-vins.ch/contact/
"Lavaux, Switzerland",Berthet Laurent,46.49179,6.72521,https://berthet-vins.ch/fr
"Lavaux, Switzerland",Caveau Des Vignerons,46.49085,6.74812,
"Lavaux, Switzerland",Cháteau De Farel,46.49352,6.74642,http://www.gaillard-vins.ch/
"Lavaux, Switzerland",Marina Bovard,46.49044,6.74772,
"Lavaux, Switzerland",Cave Champ de Clos,46.48034,6.77972,http://www.cavechampdeclos.ch/
"Lavaux, Switzerland",Cave à vins Mélanie Weber,46.48876,6.72968,http://www.mw-vins.ch/
"Lavaux, Switzerland",Vieux Pressoir Rivaz - Domaine Ruchonet,46.47621,6.77871,http://domaine-ruchonnet.ch/
"Lavaux, Switzerland",Domaine des Rueyres - Laurent Cossy,46.47778,6.79937,http://www.domainedesrueyres.ch/
"Lavaux, Switzerland",Domaine Montimbert,46.47763,6.81611,https://www.montimbert.ch/
"Lavaux, Switzerland",Bernasconi Gianni,46.47631,6.81363,http://www.vins-bernasconi.ch/
"Lavaux, Switzerland",Les Fils Rogivue,46.48129,6.77694,http://www.rogivue.ch/
"Lavaux, Switzerland",neyroud soleil,46.4762,6.82317,https://www.neyroud-soleil.ch/index.php?option=com_rsform&view=rsform&formId=1&Itemid=100008&lang=fr
"Lavaux, Switzerland",Domaine Paschoud,46.50222,6.68657,http://www.domainepaschoud.ch/
"Lavaux, Switzerland",Domaine Burignon,46.47361,6.80167,http://www.burignon.ch/
"Lavaux, Switzerland",Cave Hug,46.49406,6.71643,http://www.cavehug.ch/
"Lavaux, Switzerland",Domaine Jean-Daniel Porta,46.5023,6.71317,http://www.vins-porta.ch/
"Lavaux, Switzerland",Francey-Vins,46.48047,6.78059,http://www.francey-vins.ch/
"Lavaux, Switzerland",Pierre-André Jaunin,46.48087,6.78251,https://www.pierreandrejaunin.com/
"Lavaux, Switzerland",Vin Le Parrain,46.49631,6.8106,http://www.leparrain.ch/
"Dézaley, Switzerland",Domaine Butticaz Dézaley,46.48462,6.75425,http://www.domainedudezaley.ch/
"Dézaley, Switzerland",Clos des Abbayes,46.47979,6.76319,https://vinsdelausanne.ch/
"Dézaley, Switzerland",Domaine Antoine Bovard,46.48524,6.75385,http://www.domaine-antoine-bovard.ch/
"Paris, France",Les Vignerons Parisiens,48.8471,2.37615,http://www.lesvignerons.paris/
"Paris, France",Vigne du Clos Montmartre,48.88832,2.34024,https://museedemontmartre.fr/evenements/visite-des-vignes-du-clos-montmartre-et-du-musee-de-montmartre/
"Paris, France",Wine Domini,48.85576,2.27148,http://www.winedomini.com/
"Paris, France",Les Grappes,48.8687,2.34561,https://www.lesgrappes.com/
"Paris, France",Champagne Louis Roederer,48.8715,2.32192,http://www.louis-roederer.com/
"Paris, France",Chateau Auzias,48.84231,2.3072,http://www.auzias.fr/fr/chateau-auzias-contact-et-plan-d-acces.php
"Paris, France",Arlaux Champagnes,48.86626,2.3295,https://arlaux.com/
"Paris, France",Champagne Johnny Lemaire,48.89214,2.35917,https://www.champagnejohnnylemaire.com/contact
"Paris, France",Chateau de Myrat,48.84741,2.26719,https://www.chateaudemyrat.fr/index.php/fr/contacts/ou-trouver-nos-vins
"Paris, France",Les Vins,48.84067,2.3305,
"Paris, France",UNE BONNE NATURE,48.85857,2.35605,https://www.unebonnenature.com/pages/contact
"Paris, France",Vignobles Austruy,48.85951,2.31051,https://www.vignobles-austruy.com/
"Paris, France",Sba Vins,48.84128,2.33298,
"Paris, France",3X Energy,48.87587,2.32803,http://www.3x-energy.com/fr/accueil/
"Paris, France",Champagne Henriot,48.87463,2.32268,http://www.champagne-henriot.com/
"Paris, France",Domaine viticole - Cotignac,48.87129,2.3093,
"Paris, France",CHAMPAGNE DOMAINE LA BORDERIE,48.85445,2.34093,https://www.champagne-domaine-la-borderie.fr/
"Paris, France",Tchin-Tchin,48.86356,2.34617,
"Paris, France",Champagne Fernand Lemaire,48.89106,2.33209,https://champagne-fernand-lemaire.com/contact/
"Paris, France",Château de Brague,48.86346,2.35023,http://www.chateaudebrague.com/commandecontact.html
"Paris, France",Domaine du Fays,48.89082,2.36019,
"Paris, France",Champagne Charles Legend,48.89115,2.34164,
"Paris, France",Domaine de Lagny,48.84874,2.39982,https://www.instagram.com/domainedelagny/?hl=fr
"Paris, France",Ô Chateau,48.8643,2.3442,http://www.o-chateau.com/
"Paris, France",Domaine Clarence Dillon,48.86744,2.30989,https://www.domaineclarencedillon.com/
"Paris, France",La Commanderie du Clos Montmartre,48.88703,2.33914,
"Paris, France",Champagne Billecart Salmon,48.881,2.29601,http://champagne-billecart.fr/
"Île de France, France",Pépins,48.90093,2.30396,http://www.lamaisonpepins.fr/
"Île de France, France",Cave de Famille,48.81876,2.24522,http://www.cavedefamille.com/contact/
"Île de France, France",Domaine La Bouche du Roi,48.86412,1.94565,http://la-bouche-du-roi.com/
"Île de France, France",Compagnie Francaise Des Grands Vins,48.73601,2.7749,http://www.cfgv.com/
"Île de France, France",Le Clos Férout,49.16954,2.00465,https://pifapapa.fr/
"Île de France, France",LGDE MANOIR DE LA JUVINIERE Bureau Parisien,48.65007,2.07168,https://sites.google.com/site/manoirdelajuvinierelgde/httpsitesgooglecomsite-manoir-de-la-juviniere-lgde
"Île de France, France",Champagnes Mater & Filii,48.95234,2.13918,https://www.materetfilii.fr/
"Île de France, France",VIGNERONS EN DIRECT,48.72605,2.12652,https://www.facebook.com/Vignerons-en-direct-Villiers-Le-B%C3%A2cle-100284262441157/
"Île de France, France",Chai Urbain du Vin des Fossés,48.7959,2.48919,https://vindesfosses.fr/
"Île de France, France",Château Des Bondons,48.94953,3.14926,http://www.chateaudesbondons.com/fr/contact.php
"Muscat de Lunel, France",Domaine des Aires,43.67448,4.13923,http://domainedesaires.com/
"Muscat de Lunel, France",Domaine Rouger,43.69637,4.16037,http://www.domainerouger.com/
"Muscat de Lunel, France",Domaine AMPELHUS (Accueil uniquement sur rendez-vous),43.68793,4.08789,http://domaineampelhus.fr/
"Sable de Camargue, France",Estate Petit Chaumont,43.57527,4.12789,http://petitchaumont.fr/
"Sable de Camargue, France",Royal Domain Jarras,43.5311,4.17911,http://www.domainedejarras.com/
"Sable de Camargue, France",Soc Domaine Du Semaphore,43.46939,4.20719,
"Sable de Camargue, France",Domaine de Rancia SCEA,43.57553,4.20242,
"Thunersee, Switzerland",Rebbaugenossenschaft Oberhofen,46.72766,7.6771,http://www.oberhofner.ch/
"Thunersee, Switzerland",Sigrist Weinbau GmbH,46.66208,7.86392,http://www.wilderswiler.ch/
"Thunersee, Switzerland",Rebbaugenossenschaft Hilterfingen,46.73878,7.66165,
"German Switzerland, Switzerland",WYVA,46.68933,7.8657,https://wyva.wine/
"German Switzerland, Switzerland",Intersee AG,46.68738,7.86955,http://www.intersee.ch/
"German Switzerland, Switzerland",Weingut Pircher,47.57294,8.54052,http://www.weingut-pircher.ch/
"German Switzerland, Switzerland",Weingut Lindetröpfli,47.67038,8.63393,http://www.lindetroepfli.ch/
"German Switzerland, Switzerland",Weingut Sonnenberg,47.6106,8.51079,http://www.weingut-angst.ch/
"German Switzerland, Switzerland",August Kramer Weinbau,47.61545,8.53652,http://www.kramer-weine.ch/
"German Switzerland, Switzerland",Weingut Weidmann,47.48265,8.43607,http://www.weidmannwein.ch/
"German Switzerland, Switzerland",Markus Ruch,47.69067,8.49923,http://www.weinbauruch.ch/
"German Switzerland, Switzerland",Weingut zum Sternen,47.53545,8.25732,http://www.weingut-sternen.ch/
"German Switzerland, Switzerland",Vineyard Wetzel,47.43987,8.3722,https://www.weingutwetzel.ch/
"German Switzerland, Switzerland",Steimer Weinbau,47.46746,8.32865,http://www.steimer-weinbau.ch/
"German Switzerland, Switzerland",FAweine,47.60175,8.50907,http://faweine.ch/kontakt/
"German Switzerland, Switzerland",Hans Zimmermann,47.56803,8.25874,http://winzerhus.ch/index-Dateien/miet_wohnungen_.htm
"German Switzerland, Switzerland",Bachmann Weingut am Zürichsee,47.252,8.71837,https://weingut-bachmann.ch/
"German Switzerland, Switzerland",Weingut Diederik,47.31027,8.59318,
"German Switzerland, Switzerland",Weingut SCHIPF,47.29378,8.59897,http://www.schipf.ch/
"German Switzerland, Switzerland",Weingut Rebhalde,47.25163,8.7157,http://www.hohl-weine.ch/
"German Switzerland, Switzerland",Lattenberger Weine Familie Menzi,47.24775,8.71345,https://menzi-weine.ch/
"German Switzerland, Switzerland",Lüthi Weinbau,47.25013,8.70126,http://luethiweinbau.ch/
"German Switzerland, Switzerland",Weingut Rütihof,47.23947,8.749,https://www.weingut-ruetihof.ch/
"German Switzerland, Switzerland",Dreistand,47.22509,8.67767,http://dreistand.ch/
"German Switzerland, Switzerland",Martin und Andrea Wetli,47.24162,8.75661,http://www.mw-weinbau.ch/
"German Switzerland, Switzerland",Pünter Weinbau,47.2419,8.73457,http://www.puenter-weinbau.ch/
"German Switzerland, Switzerland","Wine Lover's, Frieden, Weinhandlung",47.25556,8.70326,https://winelovers.ch/
"German Switzerland, Switzerland",Staatskellerei Zürich,47.64363,8.60706,http://www.staatskellerei.ch/
"German Switzerland, Switzerland",Müli Zürisee,47.23491,8.73437,http://www.muehlestaefa.ch/
"German Switzerland, Switzerland",austrowein,47.3314,8.54504,
"German Switzerland, Switzerland",Eggisbuehler Vineyard,47.03156,8.40927,http://www.eggisbuehler.ch/
"German Switzerland, Switzerland",Weingut Haug,47.41922,8.43496,https://www.weingut-haug.ch/
"German Switzerland, Switzerland",Weinbau,47.55011,8.56561,http://www.stuckiwein.ch/
"German Switzerland, Switzerland",WeinExperience GmbH,47.403,8.43876,https://www.weinexperience.ch/
"German Switzerland, Switzerland",Cardeira,47.28559,8.61654,https://cardeira.pt/
"German Switzerland, Switzerland",Hamacht Weine,47.50809,8.72246,http://hamacht.ch/
"German Switzerland, Switzerland",Weinbau Ottiger,47.02622,8.33415,
"German Switzerland, Switzerland","Casa Vinicola LA TORRE SA, 7244 Poschiavo",46.32124,10.0573,http://www.la-torre.ch/
"German Switzerland, Switzerland",Weingut Besson-Strasser,47.67294,8.62629,https://wein.ch/
"German Switzerland, Switzerland",Domaine Egloff,47.59933,8.75165,http://www.egloff-weine.ch/
"German Switzerland, Switzerland",Weingut Saxer AG,47.6253,8.82455,http://www.saxer-weine.ch/
"German Switzerland, Switzerland",Weingut Strasser,47.65346,8.65584,https://weingut-strasser.ch/
"German Switzerland, Switzerland",Weingut Lenz,47.58702,8.8288,http://www.weingut-lenz.ch/
"German Switzerland, Switzerland",Weingut SCHMID,47.66211,8.76834,http://www.weingut-schmid.ch/
"German Switzerland, Switzerland",Glesti Weinbau,47.62957,8.80916,http://www.glesti-weinbau.ch/
"German Switzerland, Switzerland",Weingut Burkhart,47.57688,9.10322,http://weingut-burkhart.ch/
"German Switzerland, Switzerland",Engel Winery,47.58092,8.82918,https://www.engelwy.ch/
"German Switzerland, Switzerland",Rebgut Sunnehalde,47.57864,9.10083,http://www.rebgut-sunnehalde.ch/
"German Switzerland, Switzerland",Weingut Wolfer,47.56881,9.13107,https://www.wolferwein.ch/
"German Switzerland, Switzerland",Schlossgut Bachtobel,47.58209,9.08993,http://www.bachtobel.ch/
"German Switzerland, Switzerland",Weingut Hausammann,47.58708,8.82275,http://www.iselisberger.ch/
"German Switzerland, Switzerland",HAAG Weine,47.60665,8.86984,http://www.haag-weine.ch/
"German Switzerland, Switzerland",Rebgut Jäger,47.61385,8.85737,http://rebgut-jaeger.ch/
"German Switzerland, Switzerland",Lampert & Co. Weinbau und Kellerei,47.66527,8.99791,http://www.lampert-wein.ch/
"German Switzerland, Switzerland",Zahnd erlesene Weine,47.56803,9.05613,https://zahndweine.ch/
"German Switzerland, Switzerland",Broger Michael,47.58246,9.08828,https://www.broger-weinbau.ch/
"German Switzerland, Switzerland",Weingut-Bosch,47.58161,9.08398,http://www.weingut-bosch.ch/
"German Switzerland, Switzerland",Zahner Familie Weinbau,47.63202,8.72321,https://www.zahner.biz/
"German Switzerland, Switzerland",HP Weine AG,47.56738,8.8263,
"German Switzerland, Switzerland",Meier Wein,47.67204,9.0388,https://meier-wein.ch/
"German Switzerland, Switzerland",Aus der Au Weine,47.58023,9.08321,
"German Switzerland, Switzerland","Füllemann Wein, Liselotte Füllemann",47.67298,9.01976,http://www.fuellemann-wein.ch/
"German Switzerland, Switzerland",Stammheimer-Winzer Genossenschaft,47.63092,8.79839,https://www.stammheimer-winzer.ch/
"German Switzerland, Switzerland",Flaschenweine.ch,47.62911,9.24583,http://www.flaschenweine.ch/
"German Switzerland, Switzerland",Turmgut - Weine,47.30196,8.5969,http://www.turmgut.ch/
"German Switzerland, Switzerland",Kern Weinkeller Design,47.33147,8.80903,
"German Switzerland, Switzerland",Weinbau Markus Held,47.58184,9.08386,http://www.markus-held-weinbau.ch/
"German Switzerland, Switzerland",Lampert,47.6683,8.98283,https://www.lampert-wein.ch/impressum/
"German Switzerland, Switzerland",CasaVina - Gergelyffy,47.41764,8.63372,http://casavina.ch/
"German Switzerland, Switzerland","DOMAINE DONATSCH - Winzerstube ""zum Ochsen""",46.98162,9.57695,http://www.donatsch.info/
"German Switzerland, Switzerland",Grendelmeier Weingut,46.92897,9.56937,http://www.zizerser.ch/
"German Switzerland, Switzerland","von Gugelberg, Weingut Schloss Salenegg",47.01073,9.52849,https://www.schloss-salenegg.ch/
"German Switzerland, Switzerland",Weingut Fromm,46.98335,9.57491,http://www.weingut-fromm.ch/
"German Switzerland, Switzerland",Weingut Roman Hermann,47.02774,9.51482,http://www.weingut-hermann.ch/
"German Switzerland, Switzerland",Joos Weinbau,46.90363,9.5649,https://www.joosweinbau.ch/
"German Switzerland, Switzerland",Christian Hermann Weinbau AG,47.02748,9.51192,https://hermann.ch/
"German Switzerland, Switzerland",Weingut Irsslinger,47.20117,8.89878,http://www.irsslinger.ch/
"German Switzerland, Switzerland",Schneiderwein,46.93855,9.56785,http://schneiderwein.ch/
"German Switzerland, Switzerland",Weinbau Hug/ Dora,46.81315,9.39751,http://vignel.ch/kontaktvignel
"German Switzerland, Switzerland",Plozza Vini,46.78903,9.86416,https://www.plozza.com/it/contatti
"German Switzerland, Switzerland",Annatina Pelizzatti,47.00199,9.55816,https://www.pelizzatti-weine.ch/
"German Switzerland, Switzerland",Weingut Nadine Saxer,47.52846,8.65543,http://www.nadinesaxer.ch/
"German Switzerland, Switzerland",Weingut Davaz,47.01605,9.51424,http://www.davaz-wein.ch/
"German Switzerland, Switzerland",Weingut Lampert,47.01001,9.5337,http://www.weingut-lampert.ch/
"German Switzerland, Switzerland",Weingut Anjan Boner,46.98443,9.57528,http://www.anjanboner.ch/
"German Switzerland, Switzerland",Weingut Familie Hansruedi Adank,47.02659,9.51389,http://www.adank-weine.ch/
"German Switzerland, Switzerland","Liesch Weine AG, Ueli & Jürg Liesch",46.98881,9.55933,https://liesch-weine.ch/
"German Switzerland, Switzerland",Gantenbein Winery,47.02288,9.51259,https://gantenbeinwine.com/
"German Switzerland, Switzerland",Weingut Heidelberg,47.01075,9.5311,http://www.weingut-heidelberg.ch/
"German Switzerland, Switzerland",Weingut OBRECHT Francisca & Christian Obrecht,46.9991,9.55907,http://www.obrecht.ch/
"German Switzerland, Switzerland",Weingut Jann Marugg,47.02718,9.51364,https://wein-marugg.ch/
"German Switzerland, Switzerland",Wegelin Scadenagut,46.98431,9.57559,https://www.weingutwegelin.ch/
"German Switzerland, Switzerland",Schweizer Weinmanufaktur,47.23675,8.74929,http://www.schweizer-weinmanufaktur.ch/
"German Switzerland, Switzerland",Château Duvivier AG,47.4195,9.3666,
"German Switzerland, Switzerland",Bodega Prado,47.42317,9.37554,http://bodegaprado.com/
"German Switzerland, Switzerland",Rutishauser Weinkulturen AG,47.4095,9.31472,https://terra-nuova.ch/
"German Switzerland, Switzerland",Weingut Herzog,47.48044,9.55741,https://weingutherzog.ch/
"German Switzerland, Switzerland",Vineyard Goldwall,47.4827,8.31162,http://www.weingut-goldwand.ch/
"German Switzerland, Switzerland",Weinbau Hartmann AG,47.51398,8.18866,http://www.weinbau-hartmann.ch/
"German Switzerland, Switzerland",Weingut Lindenmann,47.32761,8.2071,http://www.weingut-lindenmann.ch/
"German Switzerland, Switzerland",Wehrli Weinbau AG,47.41925,8.04326,http://www.wehrli-weinbau.ch/
"German Switzerland, Switzerland",Weingut Schödler,47.52584,8.21682,https://schoedlerwein.ch/
"German Switzerland, Switzerland",Baumgartner Weinbau AG,47.55953,8.28811,http://www.baumgartner-weinbau.ch/
"German Switzerland, Switzerland",Weingut Heidegg,47.21505,8.27422,http://www.weingut-heidegg.ch/
"German Switzerland, Switzerland",WEINGUT WULLSCHLEGER - Regionale Weine - Aargau,47.27673,7.97257,http://www.weingut-wullschleger.ch/
"German Switzerland, Switzerland",Adrians Weingut,47.44374,8.13057,http://www.adrians-weingut.ch/
"German Switzerland, Switzerland",Weingut Alter Berg,47.56579,8.2763,http://www.weingut-alter-berg.ch/
"German Switzerland, Switzerland",Häusermann Weinbau,47.46781,8.16312,http://www.haeusermann-weinbau.ch/
"German Switzerland, Switzerland",Hauksson Weine GmbH,47.50857,8.20464,http://www.haukssonweine.ch/
"German Switzerland, Switzerland",Weinengel,47.18559,8.46075,http://www.weinengel.ch/
"German Switzerland, Switzerland",Weingut Heuberger AG,47.49521,8.08014,https://www.weingut-heuberger.ch/
"German Switzerland, Switzerland",Weinkellerei Wetzel GmbH,47.48104,8.31654,https://www.weingutjuergwetzel.ch/
"German Switzerland, Switzerland",Mosti Furer,47.38277,8.16766,http://www.mosti.ch/
"German Switzerland, Switzerland",Weinbau Kaiserspan,47.22103,8.27011,https://www.kaiserspan.ch/
"German Switzerland, Switzerland",Rebberg Genossenschaft Weinrüti-Rank,47.36312,8.35209,http://www.arcum-wein.ch/
"German Switzerland, Switzerland",Christian Voser Weine,47.44425,8.32699,
"German Switzerland, Switzerland",Weinhof Nyffenegger,47.56798,8.27143,https://www.weinhof-nyffenegger.ch/kontakt/
"German Switzerland, Switzerland",G rafeguet,47.47244,8.33039,
"German Switzerland, Switzerland",Gregor Studer,47.3323,8.41314,https://gregorstuder.com/
"Trinity Lakes, United States",Alpen Cellars,41.03424,-122.60332,https://alpencellars.com/
"Champlain Valley of New York, United States",Highlands Vineyard,44.4579,-73.40881,http://highlandsvineyards.com/
"Champlain Valley of New York, United States",Boquet Valley Vineyard,44.30726,-73.3858,
"Champlain Valley of New York, United States",Four Maples Vineyard & Winery Inc.,44.99725,-73.41616,http://www.4maplesvineyard.com/
"Alexandria Lakes, United States",Carlos Creek Winery,45.96079,-95.39441,http://www.carloscreekwinery.com/
"Ningxia Hui, China",Chateau Changyu–Moser XV,38.48719,106.23091,http://www.changyu-moser-xv.de/contact/
"Ningxia Hui, China",Bo Na Bai Fu Winery,38.48535,106.04384,
"Ningxia Hui, China",Wine Industry Demonstration,38.48964,106.02842,
"Ningxia Hui, China","Ningxia Huida Sunshine Ecology Winery Co.,Ltd.",38.47012,106.27248,
"Ningxia Hui, China",Shuran Winery,38.45893,106.26131,
"L'Étoile, France",vin du jura domaine de montbourgeau,46.71892,5.52781,https://domaine-de-montbourgeau.fr/
"L'Étoile, France",Philippe Vandelle (EARL),46.714,5.5345,http://www.vinsphilippevandelle.com/
"L'Étoile, France",Gros Jean,46.71865,5.52831,
"Bettona, Italy",Vetunna - Cantine Bettona S.a.c. - Sede,43.02431,12.50805,http://www.cantinebettona.com/
"Cannara, Italy",Cantina di Filippo - Vino biologico,42.98877,12.55011,http://vinidifilippo.com/
"Cannara, Italy",Altra Via Vini,42.99648,12.52839,
"Umbria, Italy",Cantina MonteCorneo 570,43.04921,12.40658,
"Umbria, Italy",Vignabaldo Group,43.05756,12.54749,
"Umbria, Italy",Tenuta San Lorenzo Vecchio - Azienda Agricola e Ricevimenti,42.99944,12.71811,https://www.tenutasanlorenzo.it/
"Umbria, Italy",Cantina Terre de' Trinci,42.96337,12.68679,http://www.terredetrinci.com/
"Umbria, Italy",TENUTA BARONI CAMPANINO,43.1129,12.705,http://campanino.it/
"Spello, Italy",Sportoletti Vini,43.01263,12.65567,https://sportoletti.com/
"Spello, Italy",Podere Filippucci,42.98946,12.6726,http://www.poderefilippucci.it/
"Spello, Italy",Azienda Agricola Le Palombe Di Alessandra Gobbi,42.99768,12.69909,
"Vrsac, Serbia",Vinik,45.11353,21.2965,http://serbianwine.com/
"Vrsac, Serbia","Podrum kupinovog vina ""Tatalović""",45.11152,21.29489,http://www.podrumtatalovic.rs/
"Vrsac, Serbia",Vinarija Marinkovic,45.10557,21.30523,https://vinarijamarinkovic.wixsite.com/vinarijamarinkovic
"Vrsac, Serbia",Vinarija Talisman,45.10804,21.30677,
"Vrsac, Serbia",Helvecija 1880,45.11025,21.30955,https://helvecija1880.com/
"Vrsac, Serbia",Vinarija Selecta,45.16997,21.4427,http://www.vinarijaselecta.com/
"Vrsac, Serbia",Vrekic Winery,45.16445,21.44615,https://m.facebook.com/vinarija.vrekic
"Vrsac, Serbia",Vinarija Bahus,45.16412,21.44389,
"Vrsac, Serbia",Vinarija Rnjak,45.16872,21.44371,http://www.vinarijarnjak.com/
"Vrsac, Serbia",Vrsacko Vino,45.1241,21.29399,
"Vrsac, Serbia",Porodična Vinarija Orlić,45.17563,21.42768,https://porodicnavinarijaorlic.rs/
"Vrsac, Serbia",Porodicni Podrum Nedin,45.1681,21.44252,
"Vrsac, Serbia",Kula Vetrova,45.15743,21.39847,http://www.vinarijakulavetrova.com/
"Vrsac, Serbia",Vinarija Adega,45.09367,21.34044,
"Vrsac, Serbia",Vinarija ZA SVOJU DUŠU,45.16783,21.43957,
"Vrsac, Serbia",Banatski vinski red SVETI TEODOR,45.1209,21.30594,
"Šumadija, Serbia",Winery Despotika,44.44408,20.9478,https://vinarijadespotika.rs/
"Šumadija, Serbia",Винарија Михаиловић,44.30779,20.69173,
"Šumadija, Serbia",Podrum Stari Hrast,44.11905,21.02484,http://www.podrumstarihrast.rs/
"Šumadija, Serbia",Винарија Катанић,44.08112,20.6441,http://vinarijakatanic.com/
"Svrljig, Serbia",Status,43.40718,22.13938,http://www.vinarijastatus.co.rs/
"Subotica, Serbia",Vinarija Dragić,45.99973,19.08383,http://www.vinarijadragic.com/
"Subotica, Serbia",Dibonis Winery,46.10313,19.71237,https://dibonis.com/
"Subotica, Serbia",Vinarija Reljić,46.09075,19.77323,http://www.vinarijareljic.com/
"Subotica, Serbia",Балинт,46.14092,19.98432,http://www.balintwinery.com/
