continent,country,city,name,latitude,longitude,website,extra
OC,Australia,McLaren Vale,Angels Rise Vineyard,-35.10979,138.6142,,
OC,Australia,McLaren Vale,Clarendon Hills,-35.15773,138.61338,https://clarendonhills.com.au/,2;7;1;4;87
OC,Australia,McLaren Vale,Brini Estate Wines,-35.1528,138.59931,https://www.briniwines.com.au/,
OC,Australia,McLaren Vale,Down The Rabbit Hole Wines - Cellar Door & Restaurant,-35.2492,138.57824,https://downtherabbitholewines.com.au/,
OC,Australia,McLaren Vale,Samuel's Gorge,-35.1695,138.54725,http://www.gorge.com.au/,
OC,Australia,McLaren Vale,Coriole Vineyards,-35.18072,138.54887,http://www.coriole.com/,
OC,Australia,McLaren Vale,Inkwell Wines - Winery and Cellar Door,-35.23949,138.51953,http://www.inkwellwines.com/,
OC,Australia,McLaren Vale,Varney Wines,-35.18489,138.49556,https://varneywines.com.au/,7;18;21;0
OC,Australia,McLaren Vale,"DogRidge Winery, Cellar Door & Vineyards",-35.19421,138.6029,http://dogridge.com.au/,
OC,Australia,McLaren Vale,Hugo Wines,-35.19751,138.6195,http://www.hugowines.com.au/,
OC,Australia,McLaren Vale,d'Arenberg,-35.19722,138.55114,http://www.darenberg.com.au/,
OC,Australia,McLaren Vale,Primo Estate Winery,-35.2308,138.55816,http://www.primoestate.com.au/,
OC,Australia,McLaren Vale,The d'Arenberg Cube,-35.1966,138.55139,https://www.darenberg.com.au/darenberg-cube,
OC,Australia,McLaren Vale,Zerella Wines Cellar Door,-35.19269,138.54166,https://www.zerellawines.com.au/,
OC,Australia,McLaren Vale,Maxwell Wines,-35.20763,138.54175,http://www.maxwellwines.com.au/,
OC,Australia,McLaren Vale,Kay Brothers Winery & Cellar Door,-35.18284,138.56183,http://www.kaybrothers.com.au/,
OC,Australia,McLaren Vale,Mollydooker Wines,-35.18608,138.54103,https://www.mollydookerwines.com.au/,2;1;21;89
OC,Australia,McLaren Vale,Berg Herring Wines,-35.32886,138.47067,http://www.bergherringwines.com.au/,
OC,Australia,McLaren Vale,Dandelion Vineyards,-35.16974,138.54811,https://dandelionvineyards.com.au/,
OC,Australia,McLaren Vale,Bec Hardy Wines,-35.23806,138.58385,http://www.bechardy.com.au/,
OC,Australia,McLaren Vale,Hugh Hamilton Wines,-35.231,138.56144,http://www.hughhamiltonwines.com.au/,
OC,Australia,McLaren Vale,Oxenberry Farm Wines,-35.21876,138.54935,http://www.oxenberry.com/,
OC,Australia,McLaren Vale,Beach Road Winery & Restaurant,-35.18778,138.53732,http://www.beachroadwines.com.au/,
OC,Australia,McLaren Vale,Shingleback Wine Cellar Door,-35.20646,138.52564,http://www.shingleback.com.au/,
OC,Australia,McLaren Vale,McCarthy's Orchard Cellar Door,-35.21707,138.58019,https://www.mccarthysorchard.com.au/,
OC,Australia,McLaren Vale,White Feather Red Winery,-35.24907,138.58023,,
OC,Australia,McLaren Vale,Paxton Wines,-35.20076,138.51458,https://www.paxtonwines.com/,
OC,Australia,McLaren Vale,Mitolo Wines,-35.22617,138.56431,https://mitolowines.com.au/,
OC,Australia,McLaren Vale,Fox Creek Wines,-35.24693,138.54294,http://www.foxcreekwines.com/,
OC,Australia,McLaren Vale,The Confessional,-35.21245,138.5691,http://www.theconfessional.com.au/,
OC,Australia,McLaren Vale,Brash Higgins Wine Co,-35.25147,138.52134,https://www.brashhiggins.com/,
OC,Australia,McLaren Vale,Bekkers Wine,-35.18919,138.52689,http://www.bekkerswine.com/,
OC,Australia,McLaren Vale,Samson Tall Wines,-35.22983,138.56991,http://www.samsontall.com.au/,
OC,Australia,McLaren Vale,Gemtree Wines,-35.19995,138.61878,http://www.gemtreewines.com/,
OC,Australia,McLaren Vale,Serafino,-35.2214,138.55473,http://www.serafinowines.com.au/,
OC,Australia,McLaren Vale,Ivybrook Farm Cellar Door & Accommodation,-35.2431,138.49189,https://ivybrook.com.au/,2;7;21;15;69;152;31;8
OC,Australia,McLaren Vale,Alpha Box & Dice,-35.20839,138.54301,http://www.alphaboxdice.com/,
OC,Australia,McLaren Vale,Shottesbrooke Vineyards,-35.19647,138.60039,https://www.shottesbrooke.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15118477642130721482,3;2;7;9;1;191;12;21;15;0;10;5
OC,Australia,McLaren Vale,Vigna Bottin Cellar Door & Osteria,-35.25439,138.55306,https://vignabottin.com.au/,16;7;33;12;21;32;25
OC,Australia,McLaren Vale,Simon Hackett Winery,-35.19981,138.51085,http://www.simonhackettwinery.com.au/,
OC,Australia,McLaren Vale,Curtis Family Vineyards,-35.21439,138.52366,http://www.curtisfamilyvineyards.com/,
OC,Australia,McLaren Vale,Ekhidna Kitchen & Wines,-35.24087,138.54405,https://ekhidnawines.com.au/,2;7;9;1;18;21;0;313;224;10;32;5;125
OC,Australia,McLaren Vale,Agostino Wines,-35.27367,138.48378,https://www.agostinowines.com/,2;7;9;21;665;23;11;32;5
OC,Australia,McLaren Vale,Kangarilla Road Vineyard & Winery,-35.2097,138.60661,http://www.kangarillaroad.com.au/,
OC,Australia,McLaren Vale,Woodstock Wine Estate,-35.18859,138.59774,http://www.woodstockwine.com.au/,
OC,Australia,McLaren Vale,Beresford Estate,-35.19231,138.59494,http://www.beresfordwines.com.au/,
OC,Australia,McLaren Vale,Battle of Bosworth Wines,-35.2606,138.56343,https://www.battleofbosworth.com.au/,
OC,Australia,McLaren Vale,J&J Wines,-35.21408,138.5272,http://www.jjwines.com.au/,
OC,Australia,McLaren Vale,Thicker Than Water Wines (Producers of Squid Ink Shiraz),-35.22941,138.55957,https://www.thickerthanwaterwines.com.au/,2;7;1;12;21
OC,Australia,McLaren Vale,Ortus Wines,-35.25319,138.55275,https://ortuswines.com.au/,
OC,Australia,McLaren Vale,Lloyd Brothers Wine,-35.20082,138.53494,http://lloydbrothers.com.au/,
OC,Australia,McLaren Vale,Lino Ramble,-35.22914,138.56693,http://www.linoramble.com.au/,
OC,Australia,McLaren Vale,Haselgrove Wines,-35.21316,138.56909,http://www.haselgrove.com.au/,
OC,Australia,McLaren Vale,Sabella Vineyards Cellardoor & Cucina,-35.21881,138.5434,http://www.sabella.com.au/,
OC,Australia,McLaren Vale,Horndale Distillery and Wine Cellars,-35.09035,138.57912,http://www.horndalewinery.com.au/,
OC,Australia,McLaren Vale,Dowie Doole Cellar Door,-35.21299,138.51736,http://www.dowiedoole.com/,
OC,Australia,Mornington Peninsula,Pt. Leo Estate,-38.40617,145.07476,https://www.ptleoestate.com.au/,
OC,Australia,Mornington Peninsula,Port Phillip Estate and Kooyong Wines,-38.36269,145.05024,http://www.portphillipestate.com.au/,
OC,Australia,Mornington Peninsula,Yabby Lake Vineyard,-38.28012,145.08274,http://www.yabbylake.com/,
OC,Australia,Mornington Peninsula,Foxeys Hangout,-38.36243,145.01303,https://www.foxeys-hangout.com.au/,3;1;46;21;0;11;13
OC,Australia,Mornington Peninsula,Polperro Winery,-38.37088,145.03847,http://www.polperrowines.com.au/,
OC,Australia,Mornington Peninsula,Paringa Estate,-38.38908,145.03707,https://paringaestate.com.au/,
OC,Australia,Mornington Peninsula,Main Ridge Estate,-38.36912,144.9862,http://www.mre.com.au/,
OC,Australia,Mornington Peninsula,Myrtaceae Winery,-38.36657,144.9773,http://www.myrtaceae.com.au/,
OC,Australia,Mornington Peninsula,Avani Wines,-38.37282,145.0552,http://www.avanisyrah.com.au/,
OC,Australia,Mornington Peninsula,Stumpy Gully Vineyard and Ristorante,-38.26161,145.12426,http://stumpygully.com.au/,
OC,Australia,Mornington Peninsula,Trofeo Estate,-38.34142,145.01735,https://www.trofeoestate.com.au/,3;2;21;0;11;32
OC,Australia,Mornington Peninsula,Montalto,-38.40783,145.02653,https://montalto.com.au/?utm_source=googlemaps&utm_medium=organic,3;7;4;15;0;11;5
OC,Australia,Mornington Peninsula,Mont Rouge Estate,-38.36861,145.04495,http://www.montrougeestate.com.au/,
OC,Australia,Mornington Peninsula,Quealy Winemakers,-38.35164,145.12131,http://quealy.com.au/,
OC,Australia,Mornington Peninsula,Kerri Greens Winery,-38.38811,145.03904,http://www.kerrigreens.com/,
OC,Australia,Mornington Peninsula,Phaedrus Estate,-38.25561,145.1313,http://www.phaedrus.com.au/,
OC,Australia,Mornington Peninsula,Abelli Estate Winery,-38.37007,144.99347,http://www.abelliestatewinery.com.au/,
OC,Australia,Mornington Peninsula,The Cups Estate,-38.39797,144.85085,http://www.thecupsestate.com.au/,
OC,Australia,Mornington Peninsula,Pier 10 Winery,-38.41688,145.04094,https://www.pier10.com.au/,
OC,Australia,Mornington Peninsula,Nazaaray Estate Winery,-38.45248,144.95747,http://www.nazaaray.com.au/,
OC,Australia,Mornington Peninsula,Moorooduc Estate,-38.27217,145.09724,https://www.moorooducestate.com.au/,
OC,Australia,Mornington Peninsula,Rare Hare Wine & Food Store,-38.3452,145.09713,http://rarehare.com.au/,
OC,Australia,Mornington Peninsula,T'Gallant Vineyard,-38.39916,144.99532,http://www.tgallantvineyard.com.au/,
OC,Australia,Mornington Peninsula,Ocean Eight,-38.406,145.00462,https://oceaneight.com.au/,3;0;11
OC,Australia,Mornington Peninsula,TREAND at Baxter Valley Estate,-38.1975,145.16689,http://www.treand.com.au/,
OC,Australia,Mornington Peninsula,Merricks Creek,-38.37883,145.07835,http://www.merrickscreek.com/,
OC,Australia,Mornington Peninsula,Tallarida Vineyard and Winery - Cellar Door,-38.39729,144.89577,https://www.tallaridawinery.com.au/,3;661;1;0;22
OC,Australia,Mornington Peninsula,Stonier Wines,-38.38989,145.08699,http://www.stonier.com.au/,
OC,Australia,Mornington Peninsula,Morning Sun Vineyard,-38.39149,144.97269,http://www.morningsunvineyard.com.au/,
OC,Australia,Mornington Peninsula,Eldridge Estate,-38.37035,145.01997,http://eldridge-estate.com.au/,
OC,Australia,Mornington Peninsula,Rahona Valley,-38.3375,144.98819,http://rahonavalley.com.au/,
OC,Australia,Mornington Peninsula,Prancing Horse Estate Wines,-38.39232,145.03426,http://www.prancinghorseestate.com/,
OC,Australia,Mornington Peninsula,Mantons Creek Estate Cellar Door,-38.40465,144.9992,http://www.mantonscreekestate.com.au/,
OC,Australia,Mornington Peninsula,Kings Creek Vineyard,-38.33895,145.13177,http://www.kingscreekvineyard.com.au/,
OC,Australia,Mornington Peninsula,LL Vineyard,-38.34448,145.09927,https://rarehare.com.au/about-ll-vineyard/,3;7;1;27;21;0;23;80;11
OC,Australia,Mornington Peninsula,Elan Vineyard & Gallery,-38.33058,145.10861,http://www.elanvineyard.com.au/,
OC,Australia,Mornington Peninsula,Fenian Wines,-38.35128,145.05051,http://www.fenianwines.com.au/,
OC,Australia,Mornington Peninsula,Paradigm Hill,-38.38647,145.08648,https://www.paradigmhill.com.au/,
OC,Australia,Mornington Peninsula,Bittern Estate Wines,-38.35344,145.14943,http://www.bitternestate.com.au/,
OC,Australia,Mornington Peninsula,Portsea Estate,-38.33287,144.72149,http://www.portseaestate.com/,
OC,Australia,Mornington Peninsula,Hickinbotham of Dromana,-38.3179,145.01828,https://www.hickinbotham.biz/,3;1;46;21;15;0;10;11;32;5;920
OC,Australia,Mornington Peninsula,Underground Wines.,-38.20639,145.07798,http://www.ugwine.com.au/,
OC,Australia,Mornington Peninsula,Crittenden Wine Centre,-38.3353,145.01912,http://www.crittendenwines.com.au/,
OC,Australia,Mornington Peninsula,Yal Yal Estate,-38.37973,145.06921,https://yalyal.com.au/,3;0;11
OC,Australia,Mornington Peninsula,Principia Wines,-38.37406,144.97741,https://www.principiawines.com/,
OC,Australia,Mornington Peninsula,Staindl Wines,-38.39893,145.01872,http://www.staindlwines.com.au/,
OC,Australia,Mornington Peninsula,Mornington Peninsula Wineries,-38.25293,145.09043,,
OC,Australia,Mornington Peninsula,Tussie Mussie Vineyard,-38.35161,145.06462,https://tussiemussie.com.au/,
OC,Australia,Mornington Peninsula,Rhino Tiger Bear Wines,-38.33438,144.98601,http://rhinotigerbear.com.au/,
OC,Australia,Mornington Peninsula,Mr Little Cider & Peninsula Cider,-38.33247,144.98675,http://mrlittlecider.com.au/,
OC,Australia,Mornington Peninsula,Scorpo Vineyard & Wines,-38.35715,145.08601,https://scorpowines.com/,
OC,Australia,Mornington Peninsula,Northway Downs Estate,-38.33351,145.12188,https://www.northwaydowns.com.au/,3;21;0;11;5
OC,Australia,Mornington Peninsula,Winbirra Vineyard,-38.39475,145.04013,,
OC,Australia,Mornington Peninsula,Lindenderry Winery & Cellar Door,-38.36816,145.01789,https://lancemore.com.au/properties/lancemore-lindenderry-red-hill/cellar-door/,
OC,Australia,Mornington Peninsula,Red Ridge Vineyard,-38.38956,145.019,,
OC,Australia,Mornington Peninsula,Karina Vineyard,-38.33687,145.01782,,
OC,Australia,Mount Barker,West Cape Howe Wines,-34.65573,117.55783,http://www.westcapehowewines.com.au/,
OC,Australia,Mount Barker,Galafrey Wines,-34.60502,117.59145,http://www.galafreywines.com.au/,
OC,Australia,Mount Barker,Gilbert Wines - Mount Barker WA,-34.49395,117.58089,http://www.gilbertwines.com.au/,
OC,Australia,Mount Barker,Plantagenet Wines,-34.62319,117.66207,http://www.plantagenetwines.com/,
OC,Australia,Mount Barker,Poacher's Ridge,-34.7323,117.53784,http://poachersridge.com.au/,
OC,Australia,Mount Barker,Scalawag Wines,-34.6411,117.57729,,
OC,Australia,Mount Barker,Delpeche Wines,-34.67795,117.73991,https://delpechewines.com.au/,
OC,Australia,Mount Barker,Express Winemakers,-34.63153,117.4412,http://expresswinemakers.com/,
OC,Australia,Mount Benson,Wangolina,-36.97206,139.80757,http://www.wangolina.com.au/,
OC,Australia,Mount Benson,Norfolk Rise Winery,-36.96605,139.75967,http://www.norfolkrise.com.au/,
OC,Australia,Mount Benson,Cape Jaffa Wines,-36.96897,139.75736,http://www.capejaffawines.com.au/,
OC,Australia,Mount Benson,Mount Benson Estate,-37.04366,139.76497,http://mountbensonestate.com.au/,
OC,Australia,Mount Gambier,Caroline Hills Winery,-37.90771,140.87556,http://www.carolinehills.com.au/,
OC,Australia,Mount Gambier,Herbert Vineyard,-37.80565,140.79952,http://www.herbertvineyard.com.au/,
OC,Australia,Mount Gambier,Square Mile Estate,-37.86391,140.81497,,
OC,Australia,Mount Gambier,Good Intentions Wine Co,-37.8525,140.76309,https://www.goodintentionswine.co/,3;6;2;14;21;0;26;11;5;13
OC,Australia,Mount Gambier,Mount Gambier wine region,-37.82842,140.78035,,
OC,Australia,Mount Lofty Ranges,Penfolds Magill Estate Cellar Door,-34.92112,138.67984,https://www.penfolds.com/visit/magill-estate-cellar-door.html,
OC,Australia,Mount Lofty Ranges,Wine Australia,-34.91914,138.61442,https://www.wineaustralia.com/,3;2;213;7;1;27;21;15;0;94;80;11;32;5
OC,Australia,Mount Lofty Ranges,Koppamurra Wines,-34.94305,138.60669,http://koppamurra.com/,
OC,Australia,Mount Lofty Ranges,Schild Estate Wines,-34.91481,138.63088,http://www.schildestate.com.au/,
OC,Australia,Mount Lofty Ranges,Amadio Wines,-34.89046,138.65313,http://www.amadiowines.com/,
OC,Australia,Mount Lofty Ranges,Oddio,-34.90371,138.5775,http://www.oddio.com.au/,
OC,Australia,Mount Lofty Ranges,Riot Wine Co.,-34.89631,138.58295,https://riotwineco.com.au/,7
OC,Australia,Mount Lofty Ranges,Tenafeate Creek Wines,-34.68962,138.76927,http://www.tcw.com.au/,
OC,Australia,Mount Lofty Ranges,Portia Valley Wines,-34.88542,138.54086,http://www.portiavalleywines.com.au/,
OC,Australia,Mudgee,Lowe Family Wine Co,-32.53723,149.58524,http://www.lowefamilywineco.com.au/,
OC,Australia,Mudgee,The Cellar by Gilbert (Gilbert Family Wines),-32.57733,149.59612,http://www.gilbertfamilywines.com.au/,
OC,Australia,Mudgee,Burnbrae Wines,-32.57849,149.50716,https://burnbraewines.com.au/,21;23;11
OC,Australia,Mudgee,Walter Wines,-32.55501,149.58259,http://www.walterwines.com.au/,
OC,Australia,Mudgee,"Robert Stein Winery, Vineyard & Farm. Mudgee Winery",-32.53457,149.66213,https://www.robertstein.com.au/,
OC,Australia,Mudgee,Petersons Winery MUDGEE,-32.54661,149.62815,http://www.petersonswines.com.au/,
OC,Australia,Mudgee,First Ridge Wines,-32.64079,149.65252,http://www.firstridge.com.au/,
OC,Australia,Mudgee,Burrundulla Wines,-32.62859,149.62098,http://burrundulla.com.au/,
OC,Australia,Mudgee,Vinifera Wines,-32.56214,149.60481,http://www.viniferawines.com.au/,
OC,Australia,Mudgee,Slowfox Wines,-32.5406,149.63603,http://www.slowfoxwines.com/,
OC,Australia,Mudgee,791 Estate,-32.53912,149.64545,http://www.791estate.com.au/,
OC,Australia,Mudgee,YEATES Wines,-32.55153,149.60202,https://yeateswines.com.au/,2;21;48
OC,Australia,Mudgee,Short Sheep Micro-Winery & Farm,-32.54985,149.64229,http://shortsheep.com.au/,
OC,Australia,Mudgee,Di Lusso Estate,-32.55071,149.61819,https://www.dilusso.com.au/,
OC,Australia,Mudgee,Bunnamagoo Estate Wines,-32.52747,149.59747,http://www.bunnamagoowines.com.au/,
OC,Australia,Mudgee,Pieter van Gent Winery & Vineyard,-32.54441,149.63198,http://www.pvgwinery.com.au/,
OC,Australia,Mudgee,"Rosby Wines, Gallery & Sculpture Garden",-32.52794,149.62572,http://www.rosby.com.au/,
OC,Australia,Mudgee,10s Estate,-32.55032,149.60109,http://www.10estate.com.au/,
OC,Australia,Mudgee,ThumbPrint Wines,-32.55976,149.62482,http://www.thumbprintwinesmudgee.com/,
OC,Australia,Mudgee,Heslop Wines,-32.55403,149.60285,https://www.heslopwines.com.au/,
OC,Australia,Mudgee,Huntington Estate,-32.54871,149.63764,https://www.huntingtonestate.com.au/,3;2;7;1;21;87;0
OC,Australia,Mudgee,Skimstone,-32.68012,149.703,http://skimstone.com.au/,
OC,Australia,Mudgee,Craigmoor Wines,-32.53951,149.60425,http://www.craigmoor.com.au/,
OC,Australia,Mudgee,Gooree Park Mudgee,-32.48014,149.50732,http://gooreepark.com/,
OC,Australia,Mudgee,Optimiste Wines,-32.6707,149.67912,http://www.optimiste.com.au/,
OC,Australia,Mudgee,Mudgee Wines Estate,-32.55483,149.60838,https://www.mudgeewines.com.au/,2;183;1;391;4;60;0;10;24;22;89
OC,Australia,Mudgee,Lazy Oak Wines,-32.49133,149.60918,http://www.lazyoak.com.au/,
OC,Australia,Mudgee,Charnwood Estate,-32.62077,149.62535,https://charnwoodestate.com.au/,
OC,Australia,Mudgee,Elephant Mountain Wines,-32.5751,149.61613,https://www.elephantmountain.com.au/,21;0;11
OC,Australia,Mudgee,Ernest Schuetz Estate Wines,-32.5436,149.54194,,
OC,Australia,Mudgee,Mansfield Wines,-32.54928,149.62241,http://www.mansfieldwines.com.au/,
OC,Australia,Mudgee,Broombee Organic Orchard & Vineyard,-32.67467,149.68765,https://www.broombeeorganicwines.com.au/,117;3;2;21;23;5
OC,Australia,Mudgee,Mudgee Honey Haven,-32.56912,149.55783,http://www.mudgeehoneyhaven.com.au/,
OC,Australia,Mudgee,De Beaurepaire Wines,-32.79995,149.94975,http://www.debeaurepairewines.com/,
OC,Australia,Mudgee,Woolshed Wine,-32.67545,149.68101,,
OC,Australia,Murray Darling,Cappa Stone Wines,-34.27313,142.18812,http://www.cappastonewines.com/,
OC,Australia,Murray Darling,"Trentham Estate - Winery, Cellar Door & Restaurant",-34.23031,142.24617,http://www.trenthamestate.com.au/,
OC,Australia,Murray Darling,Vanden Estate,-34.24163,142.21261,http://www.vandenestate.com.au/,
OC,Australia,Nagambie Lakes,Tahbilk Estate - Cellar Door,-36.82571,145.08506,https://tahbilk.wine/Tahbilk_Cellar_Door,2;21;37
OC,Australia,Nagambie Lakes,Mitchelton Wines,-36.84899,145.09043,https://mitchelton.com.au/,
OC,Australia,Nagambie Lakes,McPherson Wines,-36.82702,145.14051,http://www.mcphersonwines.com.au/,
OC,Australia,Nagambie Lakes,Tar & Roses,-36.79475,145.14518,https://www.tarandroses.com.au/,3;741;7;27;12;4;15;0;22;32
OC,Australia,Nagambie Lakes,Goulburn Terrace Winery,-36.78331,145.15494,http://www.goulburnterrace.com.au/%20and%20http://www.moonwine.com.au,
OC,Australia,New England Australia,Topper's Mountain Wines,-29.90683,151.26189,https://toppers.com.au/,
OC,Australia,New England Australia,Reedy Creek Estate,-29.056,151.50897,http://reedycreekwine.com.au/,
OC,Australia,New England Australia,2 Wild Souls,-29.31388,151.69951,http://2wildsouls.com.au/,
OC,Australia,New England Australia,Eastview Estate,-30.75406,151.44471,http://www.eastviewestate.com/,
OC,Australia,North East Victoria,Squires Winery,-36.06509,146.19285,http://squireswinery.com.au/,
OC,Australia,North East Victoria,Warrabilla Wines,-36.0761,146.27127,http://www.warrabillawines.com.au/,
OC,Australia,North East Victoria,Kooyonga Creek Winery,-36.75107,146.05628,https://kooyonga.com.au/,2;1;21;15;0;22;5
OC,Australia,North West,Ghost Rock Wines Tasmania,-41.1736,146.50275,http://www.ghostrock.com.au/,
OC,Australia,North West,Leven Valley Vineyard,-41.28643,146.04146,https://www.levenvalleyvineyard.com.au/,3;0
OC,Australia,North West,Prickly Mo,-41.22717,146.31169,,
OC,Australia,North West,Lake Barrington Vineyard,-41.37876,146.22873,http://lakebarringtonvineyard.com.au/,
OC,Australia,North West,Eastford Creek,-41.26692,146.50964,http://www.eastfordcreek.com.au/,
OC,Australia,Northern Rivers,Wonganella Estate Winery (Sunset+Vine Restaurant and Cellar Door),-32.77711,151.98491,https://www.sunsetvine.com.au/,
OC,Australia,Northern Rivers,Gloucester River Wines,-32.05846,151.91356,http://gloucesterriverwines.com.au/,
OC,Australia,Northern Rivers,Villa d’Esta Vineyard,-32.09962,152.27086,,
OC,Australia,Northern Rivers,Old Inn Road Vineyard,-32.4085,152.16283,http://www.oldinnroadwine.com.au/,
OC,Australia,Orange,Philip Shaw Wines,-33.311,149.07846,http://www.philipshaw.com.au/,
OC,Australia,Orange,"Amour Wines - Premium Chardonnay, Shiraz & Pinot Noir in Orange",-33.18818,149.01328,https://www.amourwines.com.au/,3;7;18;21;0
OC,Australia,Orange,Swinging Bridge,-33.27575,149.03264,https://www.swingingbridge.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,
OC,Australia,Orange,Highland Heritage Cellar Door,-33.31667,149.14667,https://www.highlandheritage.com.au/,
OC,Australia,Orange,Bloodwood Wines - By Appointment Only,-33.24025,149.0355,http://bloodwood.biz/,
OC,Australia,Orange,Mortimers Wines,-33.22361,149.09029,http://mortimerswines.com.au/,
OC,Australia,Orange,Flying Pig Wines,-33.27512,149.05598,,
OC,Australia,Orange,Rowlee Wines,-33.2944,149.02077,https://www.rowleewines.com.au/,
OC,Australia,Orange,Heifer Station Wines,-33.25962,149.00433,http://www.heiferstation.com/,
OC,Australia,Orange,Nashdale Lane Wines,-33.28311,149.01437,http://www.nashdalelane.com/,
OC,Australia,Orange,"Borrodell Vineyard, Cellar Door & Wedding Venue",-33.3106,149.01927,https://borrodell.com.au/,3;46;0;26;23;5;13
OC,Australia,Orange,See Saw Wine,-33.29923,149.01905,http://www.seesawwine.com/,
OC,Australia,Orange,Ross Hill Wines,-33.333,149.04366,http://www.rosshillwines.com.au/,
OC,Australia,Orange,Patina Wines,-33.34115,149.14915,https://patinawines.com.au/,3;6;2;1;14;0;10
OC,Australia,Orange,De Salis Wines,-33.31689,148.99804,https://www.desaliswines.com.au/,
OC,Australia,Orange,Mayfield Vineyard,-33.31473,149.19585,http://www.mayfieldvineyard.com.au/,
OC,Australia,Orange,Orange Mountain Estate wines,-33.25132,148.98726,http://www.orangemountain.com.au/,
OC,Australia,Orange,Stockman's Ridge Wines,-33.29411,148.95397,http://www.stockmansridge.com.au/,
OC,Australia,Orange,Dindima Wines and Cellar Door,-33.29737,148.99866,https://www.dindima.com.au/,2;1;21;0;10
OC,Australia,Orange,Angullong Wines - Cellar Door Sales & Wine Tasting,-33.4459,149.1848,http://www.angullong.com.au/,
OC,Australia,Orange,WORD OF MOUTH - Cellar Door,-33.33512,149.05355,http://wordofmouthwines.com.au/,
OC,Australia,Orange,Cargo Road Winery,-33.29261,148.9746,https://www.cargoroadwines.com/,
OC,Australia,Orange,Brangayne of Orange,-33.33451,149.05812,https://brangayne.com/,
OC,Australia,Orange,Faisan Estate Wines,-33.19674,148.96161,http://faisanestate.com.au/,
OC,Australia,Orange,Colmar Estate,-33.3329,149.05695,http://www.colmarestate.com.au/,
OC,Australia,Orange,Printhie Wines Cellar Door,-33.31315,149.00888,http://www.printhiewines.com.au/,
OC,Australia,Orange,Habitat Vineyard,-33.32172,148.98045,http://www.habitat-vineyard.com.au/,
OC,Australia,Orange,Macquariedale Organic Wines,-33.34566,149.01739,https://macquariedale.com.au/,
OC,Australia,Orange,HOOSEGG,-33.26315,149.01021,http://www.hoosegg.com/,
OC,Australia,Orange,ChaLou Wines,-33.32083,149.19458,http://www.chalouwines.com.au/,
OC,Australia,Orange,Byrne Farm,-33.29772,149.00029,http://www.byrnefarm.com.au/,
OC,Australia,Orange,Strawhouse Wines,-33.28895,148.9614,http://www.strawhousewines.com.au/,
OC,Australia,Orange,Small Acres Cyder,-33.28188,148.99092,https://www.smallacrescyder.com.au/,
OC,Australia,Orange,Winery Experiences Orange 0411158184,-33.29059,149.10115,http://www.wineryexperiencesorange.com.au/,
OC,Australia,Orange,RIKARD Wines,-33.31829,148.98269,http://rikardwines.com.au/,
OC,Australia,Orange,Tamburlaine Estate Orange,-33.26144,148.97458,https://tamburlaine.com.au/,
OC,Australia,Orange,Turners Vineyard,-33.32041,149.14088,http://www.turnersmotel.com.au/,
OC,Australia,Orange,Forest Edge Vineyard,-33.31703,148.98612,http://desaliswines.com.au/,
OC,Australia,Orange,CENTIUM VINEYARD,-33.35431,149.05887,http://centiumvineyard.com.au/,
OC,Australia,Padthaway,Farmers Leap Wines,-36.62899,140.52801,http://farmersleap.com,
OC,Australia,Padthaway,Padthaway Estate,-36.60227,140.49532,https://www.padthawayestate.com.au/,3;2;21;0;11;25
OC,Australia,Padthaway,Padthaway Wine Region,-36.60076,140.49252,https://www.padthawaywineregion.com/,
OC,Australia,Padthaway,CW Wines - Stonehaven Winery,-36.65905,140.54612,http://www.cwwines.com.au/,
OC,Australia,Padthaway,Glendon Park Pty Ltd - Browns Of Padthaway Wines,-36.69331,140.57097,,
OC,Australia,Padthaway,PGL Vineyards,-36.68319,140.56955,https://www.pglvineyards.com.au/,
OC,Australia,Padthaway,Jip Jip Rocks Wines,-36.73292,140.61223,http://www.jipjiprocks.com.au/,
OC,Australia,Padthaway,Treasury Wine Estates Padthaway Vineyards,-36.61837,140.51538,https://www.tweglobal.com/,
OC,Australia,Padthaway,Landaire,-36.60872,140.4957,http://landaire.com.au/,
OC,Australia,Peel,Peel Estate Wines,-32.41126,115.78436,https://www.peelwine.com.au/,
OC,Australia,Peel,Drakesbrook Wines,-32.85579,115.97947,https://www.drakesbrook.com.au/,6;2;7;9;1;18;21;15;0;28;80;5;8
OC,Australia,Peel,Redgum Wine Estate,-32.71037,116.01337,https://redgumwineestate.com.au/,
OC,Australia,Pemberton,Pemberley of Pemberton | By Appointment Only,-34.39399,116.05353,http://www.pemberleyofpemberton.com/,
OC,Australia,Pemberton,Lost Lake Pemberton,-34.39284,116.13056,http://www.lostlake.com.au/#!form__map/c24vq,
OC,Australia,Pemberton,Below & Above Truffles and Wine,-34.39936,116.12694,http://www.belowandabove.com.au/,
OC,Australia,Pemberton,Picardy,-34.39584,116.12872,http://www.picardy.com.au/,
OC,Australia,Pemberton,Mountford Wines and Tangletoe Cidery,-34.36671,115.98918,http://www.mountfordwines.com.au/,
OC,Australia,Pemberton,Thella Estate,-34.39961,116.12931,,
OC,Australia,Pemberton,Yeagarup Vineyards,-34.46333,115.95974,,
